"","chromosome_name","spin","spin_start","spin_end","ensembl_gene_id","hgnc_symbol"
"1418","chr5","Interior_Act2",140879568,140979567,"ENSG00000204956","PCDHGA1"
"1419","chr5","Interior_Repr1",140681653,140779567,"ENSG00000081853","PCDHGA2"
"1420","chr5","Interior_Act1",140779568,140879567,"ENSG00000081853","PCDHGA2"
"1421","chr5","Interior_Act2",140879568,140979567,"ENSG00000081853","PCDHGA2"
"1422","chr5","Interior_Repr1",140681653,140779567,"ENSG00000254245","PCDHGA3"
"1423","chr5","Interior_Act1",140779568,140879567,"ENSG00000254245","PCDHGA3"
"1424","chr5","Interior_Act2",140879568,140979567,"ENSG00000254245","PCDHGA3"
"1425","chr5","Interior_Repr1",140681653,140779567,"ENSG00000254221","PCDHGB1"
"1426","chr5","Interior_Act1",140779568,140879567,"ENSG00000254221","PCDHGB1"
"1427","chr5","Interior_Act2",140879568,140979567,"ENSG00000254221","PCDHGB1"
"1428","chr5","Interior_Repr1",140681653,140779567,"ENSG00000262576","PCDHGA4"
"1429","chr5","Interior_Act1",140779568,140879567,"ENSG00000262576","PCDHGA4"
"1430","chr5","Interior_Act2",140879568,140979567,"ENSG00000262576","PCDHGA4"
"1431","chr5","Interior_Repr1",140681653,140779567,"ENSG00000253910","PCDHGB2"
"1432","chr5","Interior_Act1",140779568,140879567,"ENSG00000253910","PCDHGB2"
"1433","chr5","Interior_Act2",140879568,140979567,"ENSG00000253910","PCDHGB2"
"1434","chr5","Interior_Repr1",140681653,140779567,"ENSG00000253485","PCDHGA5"
"1435","chr5","Interior_Act1",140779568,140879567,"ENSG00000253485","PCDHGA5"
"1436","chr5","Interior_Act2",140879568,140979567,"ENSG00000253485","PCDHGA5"
"1437","chr5","Interior_Repr1",140681653,140779567,"ENSG00000262209","PCDHGB3"
"1438","chr5","Interior_Act1",140779568,140879567,"ENSG00000262209","PCDHGB3"
"1439","chr5","Interior_Act2",140879568,140979567,"ENSG00000262209","PCDHGB3"
"1440","chr5","Interior_Repr1",140681653,140779567,"ENSG00000253731","PCDHGA6"
"1441","chr5","Interior_Act1",140779568,140879567,"ENSG00000253731","PCDHGA6"
"1442","chr5","Interior_Act2",140879568,140979567,"ENSG00000253731","PCDHGA6"
"1443","chr5","Interior_Repr1",140681653,140779567,"ENSG00000253537","PCDHGA7"
"1444","chr5","Interior_Act1",140779568,140879567,"ENSG00000253537","PCDHGA7"
"1445","chr5","Interior_Act2",140879568,140979567,"ENSG00000253537","PCDHGA7"
"1446","chr5","Interior_Repr1",140681653,140779567,"ENSG00000253953","PCDHGB4"
"1447","chr5","Interior_Act1",140779568,140879567,"ENSG00000253953","PCDHGB4"
"1448","chr5","Interior_Act2",140879568,140979567,"ENSG00000253953","PCDHGB4"
"1449","chr5","Interior_Repr1",140681653,140779567,"ENSG00000253767","PCDHGA8"
"1450","chr5","Interior_Act1",140779568,140879567,"ENSG00000253767","PCDHGA8"
"1451","chr5","Interior_Act2",140879568,140979567,"ENSG00000253767","PCDHGA8"
"1452","chr5","Lamina",144779564,144879563,"ENSG00000186314","PRELID2"
"1453","chr5","Lamina",144879564,144979563,"ENSG00000186314","PRELID2"
"1454","chr5","Near_Lm2",144979564,145079563,"ENSG00000186314","PRELID2"
"1455","chr5","Near_Lm2",145079564,145179563,"ENSG00000186314","PRELID2"
"1456","chr5","Near_Lm2",145179564,145279563,"ENSG00000186314","PRELID2"
"1457","chr5","Near_Lm2",145879564,145979563,"ENSG00000156475","PPP2R2B"
"1458","chr5","Near_Lm2",145979564,146079563,"ENSG00000156475","PPP2R2B"
"1459","chr5","Near_Lm2",146079564,146179563,"ENSG00000156475","PPP2R2B"
"1460","chr5","Lamina",146179564,146279563,"ENSG00000156475","PPP2R2B"
"1461","chr5","Lamina",146279564,146379563,"ENSG00000156475","PPP2R2B"
"1462","chr5","Lamina",146379564,146479563,"ENSG00000156475","PPP2R2B"
"1463","chr5","Lamina",146679564,146779563,"ENSG00000113657","DPYSL3"
"1464","chr5","Lamina",146779564,146879563,"ENSG00000113657","DPYSL3"
"1465","chr5","Lamina",146879564,146979563,"ENSG00000113657","DPYSL3"
"1466","chr5","Near_Lm2",147679564,147779563,"ENSG00000249834","PGBD4P3"
"1467","chr5","Lamina",152779561,152879560,"ENSG00000155511","GRIA1"
"1468","chr5","Near_Lm2",152879561,152979560,"ENSG00000155511","GRIA1"
"1469","chr5","Near_Lm2",152979561,153079560,"ENSG00000155511","GRIA1"
"1470","chr5","Near_Lm2",153079561,153179560,"ENSG00000155511","GRIA1"
"1471","chr5","Near_Lm2",153179561,153279560,"ENSG00000155511","GRIA1"
"1472","chr5","Near_Lm2",156327012,156427011,"ENSG00000145850","TIMD4"
"1473","chr5","Near_Lm2",156427012,156527011,"ENSG00000135077","HAVCR2"
"1474","chr5","Near_Lm2",156527012,156627011,"ENSG00000135077","HAVCR2"
"1475","chr5","Near_Lm2",156527012,156627011,"ENSG00000155868","MED7"
"1476","chr5","Lamina",158027009,158127008,"ENSG00000164330","EBF1"
"1477","chr5","Near_Lm2",158127009,158227008,"ENSG00000164330","EBF1"
"1478","chr5","Near_Lm2",158227009,158327008,"ENSG00000164330","EBF1"
"1479","chr5","Near_Lm2",158327009,158427008,"ENSG00000164330","EBF1"
"1480","chr5","Near_Lm2",158427009,158527008,"ENSG00000164330","EBF1"
"1481","chr5","Lamina",166627006,166727005,"ENSG00000145934","TENM2"
"1482","chr5","Lamina",166727006,166827005,"ENSG00000145934","TENM2"
"1483","chr5","Lamina",166827006,166927005,"ENSG00000145934","TENM2"
"1484","chr5","Lamina",166927006,167027005,"ENSG00000145934","TENM2"
"1485","chr5","Lamina",167027006,167127005,"ENSG00000145934","TENM2"
"1486","chr5","Lamina",167127006,167227005,"ENSG00000145934","TENM2"
"1487","chr5","Lamina",167227006,167327005,"ENSG00000145934","TENM2"
"1488","chr5","Near_Lm2",167327006,167427005,"ENSG00000145934","TENM2"
"1489","chr5","Near_Lm2",167427006,167527005,"ENSG00000145934","TENM2"
"1490","chr5","Near_Lm2",167527006,167627005,"ENSG00000145934","TENM2"
"1491","chr5","Near_Lm2",167627006,167727005,"ENSG00000145934","TENM2"
"1492","chr5","Near_Lm2",170227005,170327004,"ENSG00000204764","RANBP17"
"1493","chr5","Near_Lm2",170327005,170427004,"ENSG00000204764","RANBP17"
"1494","chr5","Lamina",170427005,170527004,"ENSG00000204764","RANBP17"
"1495","chr5","Interior_Repr1",170485825,170485994,"ENSG00000204764","RANBP17"
"1496","chr5","Near_Lm2",170527005,170627004,"ENSG00000204764","RANBP17"
"1497","chr5","Near_Lm2",170627005,170727004,"ENSG00000204764","RANBP17"
"1498","chr5","Near_Lm2",170727005,170827004,"ENSG00000204764","RANBP17"
"1499","chr6","Near_Lm1",17300232,17400231,"ENSG00000112186","CAP2"
"1500","chr6","Near_Lm1",17400232,17500231,"ENSG00000112186","CAP2"
"1501","chr6","Near_Lm1",17500232,17600231,"ENSG00000112186","CAP2"
"1502","chr6","Interior_Act3",20500232,20600231,"ENSG00000145996","CDKAL1"
"1503","chr6","Interior_Act3",20600232,20700231,"ENSG00000145996","CDKAL1"
"1504","chr6","Interior_Act3",20700232,20800231,"ENSG00000145996","CDKAL1"
"1505","chr6","Interior_Act3",20800232,20900231,"ENSG00000145996","CDKAL1"
"1506","chr6","Interior_Act3",20900232,21000231,"ENSG00000145996","CDKAL1"
"1507","chr6","Interior_Act3",21000232,21100231,"ENSG00000145996","CDKAL1"
"1508","chr6","Interior_Act3",21100232,21200231,"ENSG00000145996","CDKAL1"
"1509","chr6","Interior_Act3",21200232,21300231,"ENSG00000145996","CDKAL1"
"1510","chr6","Near_Lm1",25600229,25700228,"ENSG00000079689","SCGN"
"1511","chr6","Near_Lm1",25700229,25800228,"ENSG00000079689","SCGN"
"1512","chr6","Near_Lm2",46767738,46867737,"ENSG00000069122","GPR116"
"1513","chr6","Near_Lm2",46867738,46967737,"ENSG00000069122","GPR116"
"1514","chr6","Near_Lm2",56264799,56364798,"ENSG00000151914","DST"
"1515","chr6","Near_Lm2",56364799,56464798,"ENSG00000151914","DST"
"1516","chr6","Near_Lm2",56464799,56564798,"ENSG00000151914","DST"
"1517","chr6","Near_Lm2",56564799,56664798,"ENSG00000151914","DST"
"1518","chr6","Near_Lm2",56664799,56764798,"ENSG00000151914","DST"
"1519","chr6","Interior_Act3",56764799,56864798,"ENSG00000151914","DST"
"1520","chr6","Near_Lm2",70509893,70609892,"ENSG00000082293","COL19A1"
"1521","chr6","Near_Lm2",70609893,70709892,"ENSG00000082293","COL19A1"
"1522","chr6","Near_Lm2",70709893,70809892,"ENSG00000082293","COL19A1"
"1523","chr6","Near_Lm2",70809893,70897300,"ENSG00000082293","COL19A1"
"1524","chr6","Near_Lm2",70917560,71009703,"ENSG00000082293","COL19A1"
"1525","chr6","Interior_Act3",71109704,71209703,"ENSG00000082269","FAM135A"
"1526","chr6","Interior_Act3",71209704,71309703,"ENSG00000082269","FAM135A"
"1527","chr6","Near_Lm2",71309704,71409703,"ENSG00000112305","SMAP1"
"1528","chr6","Near_Lm2",71409704,71509703,"ENSG00000112305","SMAP1"
"1529","chr6","Near_Lm2",71509704,71609703,"ENSG00000112305","SMAP1"
"1530","chr6","Near_Lm2",73311108,73374388,"ENSG00000185760","KCNQ5"
"1531","chr6","Near_Lm2",73432121,73509723,"ENSG00000185760","KCNQ5"
"1532","chr6","Near_Lm2",73509724,73609723,"ENSG00000185760","KCNQ5"
"1533","chr6","Near_Lm2",73609724,73709723,"ENSG00000185760","KCNQ5"
"1534","chr6","Near_Lm2",73709724,73809723,"ENSG00000185760","KCNQ5"
"1535","chr6","Near_Lm2",73809724,73909723,"ENSG00000185760","KCNQ5"
"1536","chr6","Near_Lm2",73311108,73374388,"ENSG00000233844","KCNQ5-IT1"
"1537","chr6","Near_Lm2",76309717,76409716,"ENSG00000112701","SENP6"
"1538","chr6","Near_Lm2",76454624,76509717,"ENSG00000196586","MYO6"
"1539","chr6","Near_Lm2",76509718,76609717,"ENSG00000196586","MYO6"
"1540","chr6","Near_Lm2",76609718,76709717,"ENSG00000196586","MYO6"
"1541","chr6","Near_Lm2",76609718,76709717,"ENSG00000112706","IMPG1"
"1542","chr6","Lamina",76709718,76809717,"ENSG00000112706","IMPG1"
"1543","chr6","Near_Lm2",83909720,84009719,"ENSG00000065833","ME1"
"1544","chr6","Near_Lm2",84009720,84109719,"ENSG00000065833","ME1"
"1545","chr6","Near_Lm2",84109720,84209719,"ENSG00000065833","ME1"
"1546","chr6","Near_Lm2",100947877,101047876,"ENSG00000112249","ASCC3"
"1547","chr6","Near_Lm2",101047877,101147876,"ENSG00000112249","ASCC3"
"1548","chr6","Near_Lm2",101147877,101247876,"ENSG00000112249","ASCC3"
"1549","chr6","Near_Lm2",101247877,101347876,"ENSG00000112249","ASCC3"
"1550","chr6","Near_Lm2",114221165,114321164,"ENSG00000196591","HDAC2"
"1551","chr6","Near_Lm2",114321165,114421164,"ENSG00000196591","HDAC2"
"1552","chr6","Lamina",118221164,118321163,"ENSG00000196376","SLC35F1"
"1553","chr6","Lamina",118321164,118421163,"ENSG00000196376","SLC35F1"
"1554","chr6","Near_Lm2",118421164,118521163,"ENSG00000196376","SLC35F1"
"1555","chr6","Near_Lm2",118521164,118621163,"ENSG00000196376","SLC35F1"
"1556","chr6","Near_Lm2",118621164,118721163,"ENSG00000196376","SLC35F1"
"1557","chr6","Lamina",124121146,124221145,"ENSG00000188580","NKAIN2"
"1558","chr6","Lamina",124221146,124321145,"ENSG00000188580","NKAIN2"
"1559","chr6","Lamina",124321146,124421145,"ENSG00000188580","NKAIN2"
"1560","chr6","Lamina",124421146,124521145,"ENSG00000188580","NKAIN2"
"1561","chr6","Lamina",124542133,124621146,"ENSG00000188580","NKAIN2"
"1562","chr6","Lamina",124621147,124721146,"ENSG00000188580","NKAIN2"
"1563","chr6","Lamina",124721147,124821146,"ENSG00000188580","NKAIN2"
"1564","chr6","Lamina",124821147,124921146,"ENSG00000188580","NKAIN2"
"1565","chr6","Lamina",124921147,125021146,"ENSG00000188580","NKAIN2"
"1566","chr6","Near_Lm2",125021147,125121146,"ENSG00000188580","NKAIN2"
"1567","chr6","Near_Lm2",125121147,125221146,"ENSG00000188580","NKAIN2"
"1568","chr6","Near_Lm2",125521147,125621146,"ENSG00000111906","HDDC2"
"1569","chr6","Near_Lm2",125621147,125721146,"ENSG00000111906","HDDC2"
"1570","chr6","Near_Lm2",144546952,144621136,"ENSG00000152818","UTRN"
"1571","chr6","Near_Lm2",144621137,144721136,"ENSG00000152818","UTRN"
"1572","chr6","Near_Lm2",144721137,144821136,"ENSG00000152818","UTRN"
"1573","chr6","Near_Lm2",144821137,144921136,"ENSG00000152818","UTRN"
"1574","chr6","Near_Lm2",144921137,145021136,"ENSG00000152818","UTRN"
"1575","chr6","Lamina",145021137,145121136,"ENSG00000152818","UTRN"
"1576","chr6","Lamina",145121137,145221136,"ENSG00000152818","UTRN"
"1577","chr6","Near_Lm2",146321137,146421136,"ENSG00000152822","GRM1"
"1578","chr6","Lamina",146421137,146521136,"ENSG00000152822","GRM1"
"1579","chr6","Lamina",146521137,146621136,"ENSG00000152822","GRM1"
"1580","chr6","Lamina",146621137,146721136,"ENSG00000152822","GRM1"
"1581","chr6","Lamina",146721137,146821136,"ENSG00000152822","GRM1"
"1582","chr6","Lamina",146821137,146921136,"ENSG00000118492","ADGB"
"1583","chr6","Near_Lm2",146921137,147021136,"ENSG00000118492","ADGB"
"1584","chr6","Near_Lm2",147021137,147121136,"ENSG00000118492","ADGB"
"1585","chr6","Near_Lm2",147121137,147221136,"ENSG00000118492","ADGB"
"1586","chr6","Interior_Act3",147821137,147921136,"ENSG00000203727","SAMD5"
"1587","chr6","Interior_Act3",147921137,148021136,"ENSG00000203727","SAMD5"
"1588","chr6","Near_Lm1",148021137,148121136,"ENSG00000203727","SAMD5"
"1589","chr6","Near_Lm1",148521137,148621136,"ENSG00000111961","SASH1"
"1590","chr6","Near_Lm1",148621137,148721136,"ENSG00000111961","SASH1"
"1591","chr6","Near_Lm1",148721137,148821136,"ENSG00000111961","SASH1"
"1592","chr6","Near_Lm1",148821137,148921136,"ENSG00000111961","SASH1"
"1593","chr6","Lamina",152421136,152521135,"ENSG00000131018","SYNE1"
"1594","chr6","Lamina",152521136,152621135,"ENSG00000131018","SYNE1"
"1595","chr6","Lamina",152621136,152721135,"ENSG00000131018","SYNE1"
"1596","chr6","Lamina",152721136,152821135,"ENSG00000131018","SYNE1"
"1597","chr6","Lamina",152821136,152921135,"ENSG00000131018","SYNE1"
"1598","chr6","Lamina",152921136,153021135,"ENSG00000131018","SYNE1"
"1599","chr6","Lamina",154321136,154421135,"ENSG00000112038","OPRM1"
"1600","chr6","Near_Lm2",154421136,154490087,"ENSG00000112038","OPRM1"
"1601","chr6","Near_Lm2",154521135,154621134,"ENSG00000112038","OPRM1"
"1602","chr6","Near_Lm2",154421136,154490087,"ENSG00000074706","IPCEF1"
"1603","chr6","Near_Lm2",154521135,154621134,"ENSG00000074706","IPCEF1"
"1604","chr6","Near_Lm2",154621135,154721134,"ENSG00000074706","IPCEF1"
"1605","chr6","Interior_Repr1",169800096,169900095,"ENSG00000184465","WDR27"
"1606","chr6","Interior_Repr2",169927831,170000096,"ENSG00000184465","WDR27"
"1607","chr6","Interior_Repr2",170000097,170100096,"ENSG00000184465","WDR27"
"1608","chr6","Interior_Repr2",170100097,170200096,"ENSG00000184465","WDR27"
"1609","chr7","Interior_Repr1",3339633,3439632,"ENSG00000146555","SDK1"
"1610","chr7","Interior_Repr1",3439633,3539632,"ENSG00000146555","SDK1"
"1611","chr7","Interior_Repr1",3539633,3639632,"ENSG00000146555","SDK1"
"1612","chr7","Interior_Repr1",3639633,3739632,"ENSG00000146555","SDK1"
"1613","chr7","Interior_Repr1",3739633,3839632,"ENSG00000146555","SDK1"
"1614","chr7","Interior_Repr2",3839633,3939632,"ENSG00000146555","SDK1"
"1615","chr7","Interior_Repr2",3939633,4039632,"ENSG00000146555","SDK1"
"1616","chr7","Interior_Repr2",4039633,4139632,"ENSG00000146555","SDK1"
"1617","chr7","Interior_Repr2",4139633,4239632,"ENSG00000146555","SDK1"
"1618","chr7","Interior_Repr2",4239633,4338179,"ENSG00000146555","SDK1"
"1619","chr7","Interior_Act3",7639632,7739631,"ENSG00000219545","RPA3-AS1"
"1620","chr7","Interior_Act3",7739632,7839631,"ENSG00000219545","RPA3-AS1"
"1621","chr7","Interior_Act3",7839632,7939631,"ENSG00000219545","RPA3-AS1"
"1622","chr7","Interior_Act3",7939632,8039631,"ENSG00000219545","RPA3-AS1"
"1623","chr7","Interior_Act3",8042953,8139630,"ENSG00000219545","RPA3-AS1"
"1624","chr7","Interior_Act3",7939632,8039631,"ENSG00000106415","GLCCI1"
"1625","chr7","Interior_Act3",8042953,8139630,"ENSG00000106415","GLCCI1"
"1626","chr7","Near_Lm2",10939628,11039627,"ENSG00000106443","PHF14"
"1627","chr7","Near_Lm2",11039628,11139627,"ENSG00000106443","PHF14"
"1628","chr7","Near_Lm2",11139628,11239627,"ENSG00000106443","PHF14"
"1629","chr7","Near_Lm2",16039626,16139625,"ENSG00000214960","ISPD"
"1630","chr7","Near_Lm2",16139626,16239625,"ENSG00000214960","ISPD"
"1631","chr7","Near_Lm2",16239626,16339625,"ENSG00000214960","ISPD"
"1632","chr7","Interior_Act3",16339626,16439625,"ENSG00000214960","ISPD"
"1633","chr7","Interior_Act3",16439626,16539625,"ENSG00000214960","ISPD"
"1634","chr7","Near_Lm2",18039624,18139623,"ENSG00000048052","HDAC9"
"1635","chr7","Near_Lm2",18139624,18239623,"ENSG00000048052","HDAC9"
"1636","chr7","Near_Lm2",18239624,18339623,"ENSG00000048052","HDAC9"
"1637","chr7","Near_Lm2",18339624,18439623,"ENSG00000048052","HDAC9"
"1638","chr7","Lamina",18439624,18539623,"ENSG00000048052","HDAC9"
"1639","chr7","Lamina",18539624,18639623,"ENSG00000048052","HDAC9"
"1640","chr7","Lamina",18639624,18739623,"ENSG00000048052","HDAC9"
"1641","chr7","Lamina",18739624,18839623,"ENSG00000048052","HDAC9"
"1642","chr7","Lamina",18839624,18939623,"ENSG00000048052","HDAC9"
"1643","chr7","Lamina",18939624,19039623,"ENSG00000048052","HDAC9"
"1644","chr7","Lamina",19039624,19139623,"ENSG00000048052","HDAC9"
"1645","chr7","Near_Lm1",26639620,26739619,"ENSG00000005020","SKAP2"
"1646","chr7","Near_Lm1",26739620,26839619,"ENSG00000005020","SKAP2"
"1647","chr7","Near_Lm1",26839620,26939619,"ENSG00000005020","SKAP2"
"1648","chr7","Near_Lm1",26939620,27039619,"ENSG00000005020","SKAP2"
"1649","chr7","Near_Lm2",33139613,33239612,"ENSG00000122507","BBS9"
"1650","chr7","Near_Lm2",33239613,33339612,"ENSG00000122507","BBS9"
"1651","chr7","Lamina",33339613,33439612,"ENSG00000122507","BBS9"
"1652","chr7","Lamina",33439613,33539612,"ENSG00000122507","BBS9"
"1653","chr7","Lamina",33539613,33639612,"ENSG00000122507","BBS9"
"1654","chr7","Near_Lm2",33639613,33739612,"ENSG00000122507","BBS9"
"1655","chr7","Near_Lm2",34939613,35039612,"ENSG00000173852","DPY19L1"
"1656","chr7","Near_Lm2",35039613,35139612,"ENSG00000173852","DPY19L1"
"1657","chr7","Near_Lm2",37639604,37725423,"ENSG00000086289","EPDR1"
"1658","chr7","Near_Lm2",37739603,37839602,"ENSG00000086289","EPDR1"
"1659","chr7","Near_Lm2",37839603,37939602,"ENSG00000086289","EPDR1"
"1660","chr7","Near_Lm2",37939603,38039602,"ENSG00000086289","EPDR1"
"1661","chr7","Near_Lm2",37839603,37939602,"ENSG00000086288","NME8"
"1662","chr7","Near_Lm2",37939603,38039602,"ENSG00000086288","NME8"
"1663","chr7","Near_Lm2",40139600,40239599,"ENSG00000175600","SUGCT"
"1664","chr7","Near_Lm2",40239600,40339599,"ENSG00000175600","SUGCT"
"1665","chr7","Near_Lm2",40339600,40439599,"ENSG00000175600","SUGCT"
"1666","chr7","Lamina",40439600,40539599,"ENSG00000175600","SUGCT"
"1667","chr7","Lamina",40539600,40639599,"ENSG00000175600","SUGCT"
"1668","chr7","Lamina",40639600,40739599,"ENSG00000175600","SUGCT"
"1669","chr7","Lamina",40739600,40839599,"ENSG00000175600","SUGCT"
"1670","chr7","Lamina",40839600,40939599,"ENSG00000175600","SUGCT"
"1671","chr7","Near_Lm1",47639599,47739598,"ENSG00000136273","HUS1"
"1672","chr7","Near_Lm1",47739599,47839598,"ENSG00000136273","HUS1"
"1673","chr7","Near_Lm1",47839599,47931957,"ENSG00000136273","HUS1"
"1674","chr7","Near_Lm1",47939598,48039597,"ENSG00000136273","HUS1"
"1675","chr7","Near_Lm1",47739599,47839598,"ENSG00000158683","PKD1L1"
"1676","chr7","Near_Lm1",47839599,47931957,"ENSG00000158683","PKD1L1"
"1677","chr7","Near_Lm1",47939598,48039597,"ENSG00000158683","PKD1L1"
"1678","chr7","Near_Lm2",48139598,48239597,"ENSG00000179869","ABCA13"
"1679","chr7","Near_Lm2",48239598,48339597,"ENSG00000179869","ABCA13"
"1680","chr7","Near_Lm2",48339598,48439597,"ENSG00000179869","ABCA13"
"1681","chr7","Near_Lm2",48439598,48530999,"ENSG00000179869","ABCA13"
"1682","chr7","Lamina",48539597,48639596,"ENSG00000179869","ABCA13"
"1683","chr7","Lamina",48639597,48739596,"ENSG00000179869","ABCA13"
"1684","chr7","Lamina",49739597,49839596,"ENSG00000188730","VWC2"
"1685","chr7","Lamina",49839597,49939596,"ENSG00000188730","VWC2"
"1686","chr7","Lamina",49939597,50039596,"ENSG00000188730","VWC2"
"1687","chr7","Near_Lm1",55767694,55867693,"ENSG00000226278","PSPHP1"
"1688","chr7",NA,NA,NA,"ENSG00000232270","INTS4L2"
"1689","chr7","Near_Lm1",70564987,70664986,"ENSG00000185274","WBSCR17"
"1690","chr7","Near_Lm1",70664987,70764986,"ENSG00000185274","WBSCR17"
"1691","chr7","Near_Lm1",70764987,70864986,"ENSG00000185274","WBSCR17"
"1692","chr7","Near_Lm1",70886108,70964985,"ENSG00000185274","WBSCR17"
"1693","chr7","Interior_Repr2",70964986,71064985,"ENSG00000185274","WBSCR17"
"1694","chr7","Interior_Repr2",71064986,71164985,"ENSG00000185274","WBSCR17"
"1695","chr7","Interior_Repr2",71164986,71264985,"ENSG00000185274","WBSCR17"
"1696","chr7","Interior_Act3",76129318,76229317,"ENSG00000243566","UPK3B"
"1697","chr7","Near_Lm2",76229318,76329317,"ENSG00000243566","UPK3B"
"1698","chr7","Near_Lm2",76329318,76429317,"ENSG00000243566","UPK3B"
"1699","chr7","Near_Lm2",76429318,76529317,"ENSG00000243566","UPK3B"
"1700","chr7","Near_Lm2",76529318,76629317,"ENSG00000243566","UPK3B"
"1701","chr7","Near_Lm1",76629318,76729317,"ENSG00000243566","UPK3B"
"1702","chr7","Interior_Act3",77129318,77229317,"ENSG00000127947","PTPN12"
"1703","chr7","Interior_Act3",77229318,77329317,"ENSG00000127947","PTPN12"
"1704","chr7","Near_Lm2",77629318,77729317,"ENSG00000187391","MAGI2"
"1705","chr7","Near_Lm2",77729318,77829317,"ENSG00000187391","MAGI2"
"1706","chr7","Near_Lm2",77829318,77929317,"ENSG00000187391","MAGI2"
"1707","chr7","Lamina",77929318,78029317,"ENSG00000187391","MAGI2"
"1708","chr7","Lamina",78029318,78129317,"ENSG00000187391","MAGI2"
"1709","chr7","Lamina",78129318,78229317,"ENSG00000187391","MAGI2"
"1710","chr7","Lamina",78243471,78329316,"ENSG00000187391","MAGI2"
"1711","chr7","Lamina",78329317,78429316,"ENSG00000187391","MAGI2"
"1712","chr7","Lamina",78429317,78529316,"ENSG00000187391","MAGI2"
"1713","chr7","Lamina",78529317,78629316,"ENSG00000187391","MAGI2"
"1714","chr7","Lamina",78629317,78729316,"ENSG00000187391","MAGI2"
"1715","chr7","Lamina",78729317,78829316,"ENSG00000187391","MAGI2"
"1716","chr7","Lamina",78829317,78929316,"ENSG00000187391","MAGI2"
"1717","chr7","Lamina",78929317,79029316,"ENSG00000187391","MAGI2"
"1718","chr7","Lamina",79029317,79129316,"ENSG00000187391","MAGI2"
"1719","chr7","Lamina",81529317,81629316,"ENSG00000153956","CACNA2D1"
"1720","chr7","Lamina",81629317,81729316,"ENSG00000153956","CACNA2D1"
"1721","chr7","Lamina",81729317,81829316,"ENSG00000153956","CACNA2D1"
"1722","chr7","Lamina",81829317,81929316,"ENSG00000153956","CACNA2D1"
"1723","chr7","Lamina",81929317,82029316,"ENSG00000153956","CACNA2D1"
"1724","chr7","Lamina",82029317,82129316,"ENSG00000153956","CACNA2D1"
"1725","chr7","Near_Lm2",87529316,87629315,"ENSG00000008277","ADAM22"
"1726","chr7","Near_Lm2",87629316,87729315,"ENSG00000008277","ADAM22"
"1727","chr7","Lamina",87729316,87829315,"ENSG00000008277","ADAM22"
"1728","chr7","Lamina",87829316,87929315,"ENSG00000008277","ADAM22"
"1729","chr7","Lamina",89429315,89529314,"ENSG00000227646","STEAP2-AS1"
"1730","chr7","Lamina",89529315,89629314,"ENSG00000227646","STEAP2-AS1"
"1731","chr7","Lamina",89629315,89729314,"ENSG00000227646","STEAP2-AS1"
"1732","chr7","Lamina",89729315,89829314,"ENSG00000227646","STEAP2-AS1"
"1733","chr7","Near_Lm2",89829315,89929314,"ENSG00000227646","STEAP2-AS1"
"1734","chr7","Interior_Act2",102440448,102540447,"ENSG00000161040","FBXL13"
"1735","chr7","Interior_Act2",102540448,102640447,"ENSG00000161040","FBXL13"
"1736","chr7","Interior_Act2",102640448,102740447,"ENSG00000161040","FBXL13"
"1737","chr7","Near_Lm1",103940449,104040448,"ENSG00000187416","LHFPL3"
"1738","chr7","Near_Lm1",104040449,104140448,"ENSG00000187416","LHFPL3"
"1739","chr7","Near_Lm1",104156074,104240447,"ENSG00000187416","LHFPL3"
"1740","chr7","Near_Lm1",104240448,104340447,"ENSG00000187416","LHFPL3"
"1741","chr7","Near_Lm1",104340448,104440447,"ENSG00000187416","LHFPL3"
"1742","chr7","Near_Lm1",104440448,104540447,"ENSG00000187416","LHFPL3"
"1743","chr7","Interior_Repr2",104540448,104640447,"ENSG00000187416","LHFPL3"
"1744","chr7","Interior_Act3",107740446,107819672,"ENSG00000091129","NRCAM"
"1745","chr7","Interior_Act3",107840445,107940444,"ENSG00000091129","NRCAM"
"1746","chr7","Interior_Act3",107940445,108040444,"ENSG00000091129","NRCAM"
"1747","chr7","Interior_Act3",108040445,108140444,"ENSG00000091129","NRCAM"
"1748","chr7","Near_Lm2",111340057,111440056,"ENSG00000128512","DOCK4"
"1749","chr7","Near_Lm2",111440057,111540056,"ENSG00000128512","DOCK4"
"1750","chr7","Near_Lm2",111550457,111640055,"ENSG00000128512","DOCK4"
"1751","chr7","Near_Lm2",111640056,111740055,"ENSG00000128512","DOCK4"
"1752","chr7","Near_Lm2",111740056,111840055,"ENSG00000128512","DOCK4"
"1753","chr7","Near_Lm2",111840056,111940055,"ENSG00000128512","DOCK4"
"1754","chr7","Near_Lm2",112440056,112540055,"ENSG00000164603","C7orf60"
"1755","chr7","Near_Lm2",112540056,112640055,"ENSG00000164603","C7orf60"
"1756","chr7","Near_Lm2",124440055,124540054,"ENSG00000128513","POT1"
"1757","chr7","Near_Lm2",124540055,124640054,"ENSG00000128513","POT1"
"1758","chr7","Near_Lm1",133884753,133984752,"ENSG00000205060","SLC35B4"
"1759","chr7","Near_Lm1",133984753,134084752,"ENSG00000205060","SLC35B4"
"1760","chr7","Near_Lm2",134784753,134884752,"ENSG00000122783","C7orf49"
"1761","chr7","Near_Lm2",134784753,134884752,"ENSG00000146859","TMEM140"
